PROVIDER$CODE_;PROVIDERPRICEDVALUECODE_;PRICEDATE;NAV_;CLOSE_;Nom
SIXTELEKURS;MA0000036048;20/05/2022;209.39;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;20/05/2022;648.53;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;20/05/2022;1450.99;;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;18/04/2022;5176.51;5176.51;SICAV ATTIJARI TRESORERIE
SDG;MA0000036048;18/04/2022;209.29;209.29;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000040271;18/04/2022;190790.9;190790.9;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040339;18/04/2022;220.27;220.27;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;18/04/2022;188.96;188.96;FCP OBLIDYNAMIC
SDG;MA0000036659;18/04/2022;1449.43;1449.43;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;18/04/2022;668.74;668.74;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040180;28/04/2022;189.06;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036048;07/06/2022;209.53;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;07/06/2022;656.24;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;07/06/2022;1451.87;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036063;12/04/2022;666.03;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;12/04/2022;1449.14;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;12/04/2022;220.23;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;12/04/2022;209.24;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;12/04/2022;5175.47;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;12/04/2022;190742.21;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040180;18/04/2022;188.96;;FCP OBLIDYNAMIC
SDG;MA0000040180;30/05/2022;189.17;189.17;FCP OBLIDYNAMIC
SDG;MA0000040271;30/05/2022;191115.77;191115.77;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;30/05/2022;1451.47;1451.47;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;30/05/2022;220.53;220.53;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036063;30/05/2022;635.91;635.91;FCP ATTIJARI ACTIONS
SDG;MA0000036063;01/07/2022;605.84;605.84;FCP ATTIJARI ACTIONS
SDG;MA0000036659;23/06/2022;1452.66;1452.66;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;23/06/2022;220.67;220.67;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;23/06/2022;189.34;189.34;FCP OBLIDYNAMIC
SDG;MA0000036063;23/06/2022;619.99;619.99;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030553;23/06/2022;5186.8;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040388;28/04/2022;172.98;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000030553;31/05/2022;5183.17;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;31/05/2022;209.49;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;31/05/2022;636.76;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036048;16/06/2022;209.62;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;16/06/2022;632.31;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;16/06/2022;1452.31;;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;19/05/2022;1450.94;1450.94;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;19/05/2022;652.12;652.12;FCP ATTIJARI ACTIONS
SDG;MA0000040339;19/05/2022;220.46;220.46;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;19/05/2022;189.07;189.07;FCP OBLIDYNAMIC
SDG;MA0000040271;19/05/2022;191030.64;191030.64;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036659;19/07/2022;1453.98;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;29/07/2022;5192.44;;SICAV ATTIJARI TRESORERIE
SDG;MA0000036659;11/05/2022;1450.54;1450.54;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;11/05/2022;220.42;220.42;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000030520;10/06/2022;572.06;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;10/06/2022;5184.57;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030645;10/06/2022;87.51;;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040180;08/08/2022;189.61;189.61;FCP OBLIDYNAMIC
SDG;MA0000036063;08/08/2022;622.67;622.67;FCP ATTIJARI ACTIONS
SDG;MA0000040339;08/08/2022;220.97;220.97;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;08/08/2022;1455.08;1455.08;FCP ATTIJARI LIQUIDITE
SDG;MA0000040271;07/04/2022;190706.34;190706.34;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;29/04/2022;189.05;189.05;FCP OBLIDYNAMIC
SDG;MA0000040271;29/04/2022;190874.58;190874.58;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040156;29/04/2022;988.53;988.53;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000036659;29/04/2022;1449.95;1449.95;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;29/04/2022;220.33;220.33;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000030520;29/04/2022;579.39;579.39;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000040180;24/05/2022;189.11;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;24/05/2022;191074.15;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;24/05/2022;220.49;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;24/05/2022;172.78;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000041139;29/07/2022;1155.4;;FCP ATTIJARI GOLD
SDG;MA0000036659;11/04/2022;1449.09;1449.09;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;11/04/2022;220.23;220.23;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000030553;11/04/2022;5175.3;5175.3;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;11/04/2022;190734.46;190734.46;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036063;11/04/2022;665.07;665.07;FCP ATTIJARI ACTIONS
SDG;MA0000040180;11/04/2022;188.89;188.89;FCP OBLIDYNAMIC
SDG;MA0000036048;11/04/2022;209.22;209.22;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;01/04/2022;663.34;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040156;01/04/2022;961.75;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000030520;01/04/2022;577.71;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000041477;01/04/2022;1002.09;;FCP ATTIJARI DIVIDEND FUND
SIXTELEKURS;MA0000036659;01/04/2022;1448.61;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;01/04/2022;220.17;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;01/04/2022;209.15;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030645;01/04/2022;90.13;;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000040263;01/04/2022;2117.85;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000030553;01/04/2022;5173.73;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036063;10/05/2022;649.87;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;10/05/2022;1450.49;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;10/05/2022;220.41;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;10/05/2022;209.4;;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000040180;11/05/2022;189.08;189.08;FCP OBLIDYNAMIC
SDG;MA0000036063;11/05/2022;648.63;648.63;FCP ATTIJARI ACTIONS
SDG;MA0000040271;11/05/2022;190964.13;190964.13;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000030553;07/07/2022;5189.45;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030553;08/08/2022;5193.21;;SICAV ATTIJARI TRESORERIE
SDG;MA0000041477;29/04/2022;1016.51;1016.51;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036063;29/04/2022;672.89;672.89;FCP ATTIJARI ACTIONS
SDG;MA0000040388;29/04/2022;172.92;172.92;FCP WG OBLIGATIONS
SDG;MA0000030645;29/04/2022;91.25;91.25;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000036063;11/05/2022;648.63;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;11/05/2022;1450.54;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;11/05/2022;220.42;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;11/05/2022;209.41;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;11/05/2022;5179.92;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;11/05/2022;190964.13;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;01/04/2022;190655.79;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000030553;10/05/2022;5180.48;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;10/05/2022;190976.55;;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;04/08/2022;1454.85;1454.85;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;04/08/2022;189.51;189.51;FCP OBLIDYNAMIC
SDG;MA0000040339;04/08/2022;220.94;220.94;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036063;04/08/2022;619.55;619.55;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036048;10/06/2022;209.54;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;10/06/2022;648.81;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036048;07/07/2022;209.79;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;07/07/2022;608.26;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040388;03/08/2022;173.62;;FCP WG OBLIGATIONS
SDG;MA0000040339;01/08/2022;220.92;220.92;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;01/08/2022;1454.68;1454.68;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;01/08/2022;189.56;189.56;FCP OBLIDYNAMIC
SDG;MA0000036063;01/08/2022;617.68;617.68;FCP ATTIJARI ACTIONS
SDG;MA0000040339;28/04/2022;220.33;220.33;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036063;28/04/2022;671.99;671.99;FCP ATTIJARI ACTIONS
SDG;MA0000040271;28/04/2022;190869.02;190869.02;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;28/04/2022;189.06;189.06;FCP OBLIDYNAMIC
SDG;MA0000040339;25/07/2022;220.88;220.88;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;25/07/2022;1454.3;1454.3;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;25/07/2022;615.94;615.94;FCP ATTIJARI ACTIONS
SDG;MA0000040180;25/07/2022;189.52;189.52;FCP OBLIDYNAMIC
SDG;MA0000036063;06/05/2022;669.47;669.47;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;10/06/2022;1452.01;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;08/08/2022;189.61;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;08/08/2022;191615.56;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;08/08/2022;220.97;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;08/08/2022;173.82;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036063;13/04/2022;664.85;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;13/04/2022;1449.19;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;13/04/2022;220.24;;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040271;07/06/2022;191169.2;191169.2;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;07/06/2022;1451.87;1451.87;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;07/06/2022;656.24;656.24;FCP ATTIJARI ACTIONS
SDG;MA0000040180;07/06/2022;189.2;189.2;FCP OBLIDYNAMIC
SDG;MA0000040339;07/06/2022;220.57;220.57;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;19/04/2022;172.95;;FCP WG OBLIGATIONS
SDG;MA0000040180;01/06/2022;189.16;189.16;FCP OBLIDYNAMIC
SDG;MA0000040271;01/06/2022;191131.67;191131.67;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036063;01/06/2022;640.73;640.73;FCP ATTIJARI ACTIONS
SDG;MA0000036659;01/06/2022;1451.58;1451.58;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;01/06/2022;220.54;220.54;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000030553;01/06/2022;5183.28;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040180;16/06/2022;189.29;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;16/06/2022;191244.74;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;16/06/2022;220.63;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;16/06/2022;172.66;;FCP WG OBLIGATIONS
SDG;MA0000030553;12/04/2022;5175.47;5175.47;SICAV ATTIJARI TRESORERIE
SDG;MA0000036048;12/04/2022;209.24;209.24;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000040271;12/04/2022;190742.21;190742.21;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036063;12/04/2022;666.03;666.03;FCP ATTIJARI ACTIONS
SDG;MA0000040180;12/04/2022;188.92;188.92;FCP OBLIDYNAMIC
SDG;MA0000036659;12/04/2022;1449.14;1449.14;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;12/04/2022;220.23;220.23;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;09/05/2022;189.1;189.1;FCP OBLIDYNAMIC
SDG;MA0000040339;29/06/2022;220.71;220.71;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;29/06/2022;1452.96;1452.96;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;29/06/2022;189.37;189.37;FCP OBLIDYNAMIC
SDG;MA0000036063;29/06/2022;626.02;626.02;FCP ATTIJARI ACTIONS
SDG;MA0000040180;06/07/2022;189.44;189.44;FCP OBLIDYNAMIC
SDG;MA0000036063;06/07/2022;602.33;602.33;FCP ATTIJARI ACTIONS
SDG;MA0000040339;06/07/2022;220.75;220.75;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;06/07/2022;1453.32;1453.32;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;08/08/2022;209.95;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;08/08/2022;622.67;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;08/08/2022;1455.08;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;13/04/2022;209.26;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;13/04/2022;5175.57;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;13/04/2022;190748.1;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036063;29/04/2022;672.89;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040156;29/04/2022;988.53;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000030520;29/04/2022;579.39;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000041477;29/04/2022;1016.51;;FCP ATTIJARI DIVIDEND FUND
SIXTELEKURS;MA0000036659;29/04/2022;1449.95;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;29/04/2022;220.33;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;29/04/2022;209.38;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030645;29/04/2022;91.25;;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000040263;29/04/2022;2118.68;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000030553;29/04/2022;5178.19;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030553;19/05/2022;5181.3;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030520;15/07/2022;561.04;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;15/07/2022;5189.99;;SICAV ATTIJARI TRESORERIE
SDG;MA0000036659;28/04/2022;1449.9;1449.9;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;01/06/2022;209.51;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;01/06/2022;640.73;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;01/06/2022;1451.58;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;19/07/2022;189.47;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;19/07/2022;191498.07;;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;05/08/2022;189.5;189.5;FCP OBLIDYNAMIC
SDG;MA0000036659;09/05/2022;1450.44;1450.44;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;09/05/2022;666.54;666.54;FCP ATTIJARI ACTIONS
SDG;MA0000040339;09/05/2022;220.4;220.4;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040271;09/05/2022;190950.41;190950.41;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040271;10/05/2022;190976.55;190976.55;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;10/05/2022;1450.49;1450.49;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;10/05/2022;220.41;220.41;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040180;10/05/2022;189.07;189.07;FCP OBLIDYNAMIC
SDG;MA0000036063;10/05/2022;649.87;649.87;FCP ATTIJARI ACTIONS
SDG;MA0000036063;15/07/2022;614.32;614.32;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036048;05/08/2022;209.85;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000040180;29/07/2022;189.54;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;29/04/2022;190874.58;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036048;19/05/2022;209.39;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;19/05/2022;652.12;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;19/05/2022;1450.94;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030645;15/07/2022;83.35;;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000030553;26/04/2022;5177.7;5177.7;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;26/04/2022;190850.48;190850.48;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;26/04/2022;189.03;189.03;FCP OBLIDYNAMIC
SDG;MA0000040339;26/04/2022;220.32;220.32;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;26/04/2022;1449.81;1449.81;FCP ATTIJARI LIQUIDITE
SDG;MA0000036063;26/04/2022;671.25;671.25;FCP ATTIJARI ACTIONS
SDG;MA0000036048;26/04/2022;209.35;209.35;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000036659;27/04/2022;1449.85;1449.85;FCP ATTIJARI LIQUIDITE
SDG;MA0000040339;27/04/2022;220.32;220.32;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036063;27/04/2022;670.56;670.56;FCP ATTIJARI ACTIONS
SDG;MA0000040180;27/04/2022;189.06;189.06;FCP OBLIDYNAMIC
SDG;MA0000040271;27/04/2022;190863.72;190863.72;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030645;05/08/2022;84.43;84.43;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040339;05/08/2022;220.95;220.95;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000036659;05/08/2022;1454.91;1454.91;FCP ATTIJARI LIQUIDITE
SDG;MA0000040388;05/08/2022;173.66;173.66;FCP WG OBLIGATIONS
SDG;MA0000041477;05/08/2022;908.8;908.8;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040271;05/08/2022;191594.48;191594.48;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030520;05/08/2022;564.88;564.88;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000040156;05/08/2022;922.44;922.44;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000036063;05/08/2022;623.02;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;05/08/2022;1454.91;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040271;29/07/2022;191576.31;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036063;31/03/2022;664.61;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;31/03/2022;1448.56;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;31/03/2022;220.16;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;31/03/2022;209.14;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;31/03/2022;5173.53;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;31/03/2022;190646.27;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040180;11/05/2022;189.08;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036048;15/07/2022;209.77;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;15/07/2022;614.32;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040339;19/07/2022;220.84;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;19/07/2022;173.07;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040156;10/06/2022;962.3;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040180;10/06/2022;189.22;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;10/06/2022;2117.05;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;10/06/2022;191194.24;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;10/06/2022;220.59;;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000041477;08/07/2022;891.45;891.45;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000030520;08/07/2022;558.82;558.82;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000040271;08/07/2022;191430.2;191430.2;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040388;08/07/2022;172.86;172.86;FCP WG OBLIGATIONS
SDG;MA0000040339;08/07/2022;220.77;220.77;FCP ATTIJARI MONETAIRE JOUR
SDG;MA0000040156;08/07/2022;901.27;901.27;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000036659;08/07/2022;1453.43;1453.43;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;08/07/2022;189.46;189.46;FCP OBLIDYNAMIC
SDG;MA0000030645;08/07/2022;82.49;82.49;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000036063;28/07/2022;616.62;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;28/07/2022;1454.47;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040339;28/07/2022;220.9;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000036048;28/07/2022;209.89;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000030553;28/07/2022;5192.61;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040271;28/07/2022;191580.78;;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;30/06/2022;907.76;907.76;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036659;30/06/2022;1453.01;1453.01;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;30/06/2022;189.44;189.44;FCP OBLIDYNAMIC
SDG;MA0000040271;30/06/2022;191352.03;191352.03;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036063;30/06/2022;621.56;621.56;FCP ATTIJARI ACTIONS
SDG;MA0000040156;30/06/2022;930.84;930.84;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040339;30/06/2022;220.72;220.72;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000041139;01/04/2022;1202.4;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000040180;19/05/2022;189.07;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;19/05/2022;191030.64;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036659;15/07/2022;1453.78;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;01/06/2022;189.16;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;01/06/2022;191131.67;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;01/06/2022;220.54;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;01/06/2022;173.07;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;10/06/2022;172.86;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000041139;10/06/2022;1162.44;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000040339;19/05/2022;220.46;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;19/05/2022;172.81;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040156;22/07/2022;917.82;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040180;22/07/2022;189.5;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;22/07/2022;2115.27;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;22/07/2022;191531.38;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;22/07/2022;220.86;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;22/07/2022;173.16;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000041477;10/06/2022;977.85;;FCP ATTIJARI DIVIDEND FUND
SIXTELEKURS;MA0000040388;29/07/2022;173.46;;FCP WG OBLIGATIONS
SDG;MA0000040156;27/05/2022;940.75;940.75;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040271;27/05/2022;191087.44;191087.44;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030645;27/05/2022;85.84;85.84;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040180;27/05/2022;189.13;189.13;FCP OBLIDYNAMIC
