PROVIDER$CODE_;PROVIDERPRICEDVALUECODE_;PRICEDATE;NAV_;CLOSE_
SIXTELEKURS;MA0000040388;26/08/2022;173.87;
SIXTELEKURS;MA0000040388;23/09/2022;171.78;
SIXTELEKURS;MA0000041139;23/09/2022;1143.38;
SDG;MA0000030645;21/11/2022;75.9;75.9
SDG;MA0000036063;21/11/2022;561.46;561.46
SDG;MA0000040156;21/11/2022;835.74;835.74
SDG;MA0000040180;21/11/2022;188.86;188.86
SDG;MA0000040271;21/11/2022;192181.4;192181.4
SDG;MA0000030520;21/11/2022;536.86;536.86
SIXTELEKURS;MA0000040271;02/01/2023;192558.77;
SIXTELEKURS;MA0000041139;30/12/2022;1212.04;
SIXTELEKURS;MA0000040180;21/10/2022;189.57;
SDG;MA0000040339;12/12/2022;222;222
SDG;MA0000036659;12/12/2022;1462.93;1462.93
SDG;MA0000040180;12/12/2022;189.13;189.13
SIXTELEKURS;MA0000041139;26/08/2022;1182.84;
SIXTELEKURS;MA0000041477;26/08/2022;923.84;
SIXTELEKURS;MA0000041477;23/09/2022;935.52;
SIXTELEKURS;MA0000036063;14/10/2022;593.76;
SIXTELEKURS;MA0000040156;14/10/2022;887.29;
SIXTELEKURS;MA0000030520;14/10/2022;547.97;
SIXTELEKURS;MA0000041477;14/10/2022;870.8;
SIXTELEKURS;MA0000036659;14/10/2022;1458.94;
SIXTELEKURS;MA0000040339;14/10/2022;221.45;
SIXTELEKURS;MA0000036048;14/10/2022;210.03;
SIXTELEKURS;MA0000030645;14/10/2022;80.22;
SIXTELEKURS;MA0000040263;14/10/2022;2078.28;
SIXTELEKURS;MA0000030553;14/10/2022;5197.66;
SDG;MA0000041477;21/11/2022;815.03;815.03
SDG;MA0000040339;21/11/2022;221.82;221.82
SDG;MA0000040388;21/11/2022;168.54;168.54
SDG;MA0000036659;21/11/2022;1461.51;1461.51
SIXTELEKURS;MA0000040180;07/11/2022;189.38;
SIXTELEKURS;MA0000040180;21/09/2022;189.57;
SIXTELEKURS;MA0000040271;21/09/2022;191918.91;
SIXTELEKURS;MA0000040339;21/09/2022;221.27;
SIXTELEKURS;MA0000040388;21/09/2022;172.1;
SIXTELEKURS;MA0000030553;04/10/2022;5196.27;
SIXTELEKURS;MA0000036048;04/10/2022;209.87;
SIXTELEKURS;MA0000036063;04/10/2022;602.94;
SIXTELEKURS;MA0000040180;30/12/2022;189.2;
SDG;MA0000040180;12/09/2022;189.46;189.46
SIXTELEKURS;MA0000040388;07/11/2022;169.44;
SIXTELEKURS;MA0000030553;05/09/2022;5196.1;
SIXTELEKURS;MA0000036048;05/09/2022;209.93;
SIXTELEKURS;MA0000036063;05/09/2022;627.34;
SIXTELEKURS;MA0000040388;30/12/2022;167.91;
SIXTELEKURS;MA0000040180;15/09/2022;189.45;
SDG;MA0000040180;08/11/2022;189.37;189.37
SDG;MA0000040339;08/11/2022;221.69;221.69
SDG;MA0000036659;08/11/2022;1460.63;1460.63
SDG;MA0000036659;12/09/2022;1457.02;1457.02
SDG;MA0000040339;12/09/2022;221.2;221.2
SDG;MA0000036063;12/09/2022;632.09;632.09
SIXTELEKURS;MA0000040271;14/10/2022;191914.37;
SIXTELEKURS;MA0000036659;09/08/2022;1455.14;
SIXTELEKURS;MA0000036048;02/09/2022;209.94;
SIXTELEKURS;MA0000036063;02/09/2022;627.31;
SIXTELEKURS;MA0000040180;09/08/2022;189.62;
SIXTELEKURS;MA0000040271;09/08/2022;191625.93;
SIXTELEKURS;MA0000040339;09/08/2022;220.98;
SIXTELEKURS;MA0000040388;09/08/2022;173.84;
SIXTELEKURS;MA0000041139;02/09/2022;1160.91;
SIXTELEKURS;MA0000036063;29/11/2022;569.69;
SIXTELEKURS;MA0000040180;08/09/2022;189.43;
SIXTELEKURS;MA0000040271;08/09/2022;191785.9;
SIXTELEKURS;MA0000040339;08/09/2022;221.16;
SIXTELEKURS;MA0000040388;08/09/2022;173.91;
SIXTELEKURS;MA0000036048;07/10/2022;209.91;
SIXTELEKURS;MA0000036063;07/10/2022;607.77;
SIXTELEKURS;MA0000040388;24/10/2022;169.39;
SDG;MA0000040180;27/10/2022;189.66;189.66
SDG;MA0000036659;27/10/2022;1459.75;1459.75
SIXTELEKURS;MA0000040180;28/09/2022;189.61;
SIXTELEKURS;MA0000040271;28/09/2022;191970.8;
SIXTELEKURS;MA0000040339;28/09/2022;221.33;
SIXTELEKURS;MA0000040388;28/09/2022;171.19;
SIXTELEKURS;MA0000040388;29/11/2022;168.37;
SIXTELEKURS;MA0000030553;08/09/2022;5195.85;
SIXTELEKURS;MA0000036048;08/09/2022;209.86;
SIXTELEKURS;MA0000036063;08/09/2022;631.65;
SDG;MA0000040339;09/11/2022;221.7;221.7
SDG;MA0000040180;09/11/2022;189.4;189.4
SDG;MA0000036659;09/11/2022;1460.7;1460.7
SIXTELEKURS;MA0000036063;09/11/2022;555.72;
SIXTELEKURS;MA0000036659;09/11/2022;1460.7;
SIXTELEKURS;MA0000040339;09/11/2022;221.7;
SIXTELEKURS;MA0000036048;09/11/2022;209.94;
SIXTELEKURS;MA0000030553;09/11/2022;5200.28;
SIXTELEKURS;MA0000040180;18/08/2022;189.6;
SIXTELEKURS;MA0000040271;18/08/2022;191689.82;
SIXTELEKURS;MA0000040339;18/08/2022;221.02;
SIXTELEKURS;MA0000040388;18/08/2022;173.47;
SDG;MA0000040180;05/10/2022;189.4;189.4
SDG;MA0000040339;05/10/2022;221.37;221.37
SDG;MA0000036659;05/10/2022;1458.34;1458.34
SDG;MA0000036659;24/11/2022;1461.71;1461.71
SDG;MA0000040180;24/11/2022;188.91;188.91
SDG;MA0000040339;24/11/2022;221.85;221.85
SIXTELEKURS;MA0000036659;07/10/2022;1458.48;
SDG;MA0000040339;27/10/2022;221.57;221.57
SDG;MA0000040180;07/12/2022;189.04;189.04
SDG;MA0000036659;07/12/2022;1462.56;1462.56
SDG;MA0000040339;07/12/2022;221.95;221.95
SIXTELEKURS;MA0000040339;08/12/2022;221.96;
SIXTELEKURS;MA0000036048;08/12/2022;209.69;
SIXTELEKURS;MA0000030553;08/12/2022;5203.16;
SIXTELEKURS;MA0000040271;08/12/2022;192287.92;
SIXTELEKURS;MA0000036659;08/09/2022;1456.76;
SIXTELEKURS;MA0000040271;09/11/2022;192088.69;
SIXTELEKURS;MA0000030553;11/08/2022;5194.04;
SIXTELEKURS;MA0000040388;18/10/2022;169.33;
SIXTELEKURS;MA0000040271;01/12/2022;192293.17;
SIXTELEKURS;MA0000030553;10/08/2022;5193.83;
SIXTELEKURS;MA0000036048;10/08/2022;209.98;
SIXTELEKURS;MA0000036063;10/08/2022;624.97;
SIXTELEKURS;MA0000040271;02/12/2022;192281.89;
SDG;MA0000040339;31/10/2022;221.61;221.61
SDG;MA0000040180;31/10/2022;189.38;189.38
SDG;MA0000036659;31/10/2022;1460.08;1460.08
SIXTELEKURS;MA0000040156;16/09/2022;937.71;
SIXTELEKURS;MA0000040180;16/09/2022;189.49;
SIXTELEKURS;MA0000040263;16/09/2022;2103.94;
SIXTELEKURS;MA0000040271;16/09/2022;191862.24;
SIXTELEKURS;MA0000040339;16/09/2022;221.22;
SIXTELEKURS;MA0000040388;16/09/2022;172.52;
SIXTELEKURS;MA0000036048;11/08/2022;209.96;
SIXTELEKURS;MA0000036063;11/08/2022;630.83;
SIXTELEKURS;MA0000036659;11/08/2022;1455.25;
SIXTELEKURS;MA0000040180;13/10/2022;189.45;
SDG;MA0000030520;25/11/2022;539.76;539.76
SDG;MA0000040180;25/11/2022;188.95;188.95
SDG;MA0000036063;25/11/2022;567.59;567.59
SDG;MA0000040271;25/11/2022;192185.63;192185.63
SDG;MA0000041477;25/11/2022;824.57;824.57
SDG;MA0000040388;25/11/2022;168.29;168.29
SIXTELEKURS;MA0000036063;27/10/2022;565.48;
SIXTELEKURS;MA0000036659;27/10/2022;1459.75;
SIXTELEKURS;MA0000040339;27/10/2022;221.57;
SIXTELEKURS;MA0000036048;27/10/2022;210.14;
SIXTELEKURS;MA0000030553;27/10/2022;5200.6;
SDG;MA0000040339;14/12/2022;222.02;222.02
SDG;MA0000036659;14/12/2022;1463.07;1463.07
SDG;MA0000040180;14/12/2022;189.21;189.21
SIXTELEKURS;MA0000036659;10/08/2022;1455.2;
SDG;MA0000040271;21/09/2022;191918.91;191918.91
SDG;MA0000036063;21/09/2022;636.55;636.55
SDG;MA0000040180;21/09/2022;189.57;189.57
SDG;MA0000040339;21/09/2022;221.27;221.27
SDG;MA0000036659;21/09/2022;1457.57;1457.57
SIXTELEKURS;MA0000040180;02/12/2022;189.06;
SIXTELEKURS;MA0000036063;06/12/2022;586.27;
SIXTELEKURS;MA0000036659;06/12/2022;1462.51;
SIXTELEKURS;MA0000040339;06/12/2022;221.95;
SIXTELEKURS;MA0000036048;06/12/2022;209.73;
SIXTELEKURS;MA0000030553;06/12/2022;5204.39;
SIXTELEKURS;MA0000041139;16/09/2022;1151.97;
SIXTELEKURS;MA0000041477;16/09/2022;926.76;
SDG;MA0000040156;11/11/2022;818.78;818.78
SDG;MA0000040180;11/11/2022;189.35;189.35
SDG;MA0000040271;11/11/2022;192044.57;192044.57
SDG;MA0000030645;11/11/2022;73.22;73.22
SDG;MA0000040339;11/11/2022;221.72;221.72
SDG;MA0000040388;11/11/2022;169.37;169.37
SDG;MA0000036659;11/11/2022;1460.83;1460.83
SDG;MA0000030520;11/11/2022;530.77;530.77
SDG;MA0000041477;11/11/2022;786.02;786.02
SIXTELEKURS;MA0000040388;13/10/2022;168.95;
SIXTELEKURS;MA0000040180;11/11/2022;189.35;
SDG;MA0000040339;25/11/2022;221.86;221.86
SDG;MA0000040156;25/11/2022;832.96;832.96
SDG;MA0000030645;25/11/2022;76.81;76.81
SDG;MA0000036659;25/11/2022;1461.77;1461.77
SDG;MA0000040339;28/11/2022;221.89;221.89
SDG;MA0000040180;28/11/2022;188.92;188.92
SDG;MA0000036659;28/11/2022;1461.98;1461.98
SIXTELEKURS;MA0000040271;27/10/2022;192054.79;
SIXTELEKURS;MA0000036063;02/12/2022;576.16;
SIXTELEKURS;MA0000040156;02/12/2022;846.19;
SIXTELEKURS;MA0000030520;02/12/2022;542.32;
SDG;MA0000040339;15/09/2022;221.22;221.22
SDG;MA0000036659;15/09/2022;1457.18;1457.18
SDG;MA0000040180;15/09/2022;189.45;189.45
SDG;MA0000036063;15/09/2022;630.56;630.56
SDG;MA0000040271;15/09/2022;191848.69;191848.69
SIXTELEKURS;MA0000040156;07/10/2022;904.91;
SIXTELEKURS;MA0000040180;07/10/2022;189.41;
SIXTELEKURS;MA0000040180;11/08/2022;189.59;
SIXTELEKURS;MA0000040271;11/08/2022;191658.45;
SDG;MA0000040180;09/12/2022;189.08;189.08
SDG;MA0000040339;09/12/2022;221.97;221.97
SDG;MA0000030520;09/12/2022;546.24;546.24
SDG;MA0000041477;09/12/2022;856.92;856.92
SDG;MA0000036659;09/12/2022;1462.71;1462.71
SDG;MA0000040271;09/12/2022;192342.01;192342.01
SDG;MA0000040156;09/12/2022;870;870
SDG;MA0000040271;12/09/2022;191824.9;191824.9
SDG;MA0000036659;27/09/2022;1457.9;1457.9
SDG;MA0000040180;27/09/2022;189.57;189.57
SDG;MA0000040339;27/09/2022;221.32;221.32
SIXTELEKURS;MA0000040180;10/08/2022;189.65;
SIXTELEKURS;MA0000040271;10/08/2022;191647.5;
SIXTELEKURS;MA0000040339;10/08/2022;220.98;
SIXTELEKURS;MA0000040388;10/08/2022;173.95;
SDG;MA0000036063;23/09/2022;638.23;638.23
SDG;MA0000040388;23/09/2022;171.78;171.78
SDG;MA0000030645;23/09/2022;86.13;86.13
SDG;MA0000040180;23/09/2022;189.54;189.54
SDG;MA0000040339;23/09/2022;221.28;221.28
SDG;MA0000036659;23/09/2022;1457.66;1457.66
SDG;MA0000040156;23/09/2022;944.41;944.41
SDG;MA0000041477;23/09/2022;935.52;935.52
SDG;MA0000030520;23/09/2022;566.65;566.65
SDG;MA0000040180;18/08/2022;189.6;189.6
SDG;MA0000036063;18/08/2022;634.51;634.51
SDG;MA0000040271;18/08/2022;191689.82;191689.82
SDG;MA0000036659;18/08/2022;1455.58;1455.58
SDG;MA0000040339;18/08/2022;221.02;221.02
SDG;MA0000040271;26/09/2022;191959.53;191962.5
SDG;MA0000036659;26/09/2022;1457.84;1457.84
SDG;MA0000040339;26/09/2022;221.31;221.31
SDG;MA0000040180;26/09/2022;189.59;189.59
SIXTELEKURS;MA0000040263;07/10/2022;2079.25;
SIXTELEKURS;MA0000040271;07/10/2022;191843.12;
SIXTELEKURS;MA0000040339;07/10/2022;221.39;
SIXTELEKURS;MA0000040388;07/10/2022;169.04;
SIXTELEKURS;MA0000040339;11/08/2022;220.99;
SIXTELEKURS;MA0000040388;11/08/2022;173.97;
SIXTELEKURS;MA0000036063;11/11/2022;542.42;
SIXTELEKURS;MA0000040156;11/11/2022;818.78;
SIXTELEKURS;MA0000030520;11/11/2022;530.77;
SIXTELEKURS;MA0000041477;11/11/2022;786.02;
SIXTELEKURS;MA0000036659;11/11/2022;1460.83;
SIXTELEKURS;MA0000040339;11/11/2022;221.72;
SIXTELEKURS;MA0000036048;11/11/2022;209.9;
SDG;MA0000030645;09/12/2022;79.67;79.67
SDG;MA0000036063;09/12/2022;588.48;588.48
SDG;MA0000040180;11/10/2022;189.45;189.45
SDG;MA0000036659;11/10/2022;1458.74;1458.74
SDG;MA0000040339;11/10/2022;221.42;221.42
SIXTELEKURS;MA0000040271;06/12/2022;192333.76;
SDG;MA0000040339;11/08/2022;220.99;220.99
SDG;MA0000036659;11/08/2022;1455.25;1455.25
SDG;MA0000040180;11/08/2022;189.59;189.59
SDG;MA0000040271;11/08/2022;191658.45;191658.45
SDG;MA0000036063;11/08/2022;630.83;630.83
SDG;MA0000036659;12/10/2022;1458.81;1458.81
SDG;MA0000040339;12/10/2022;221.43;221.43
SDG;MA0000040180;12/10/2022;189.43;189.43
SIXTELEKURS;MA0000040180;09/11/2022;189.4;
SIXTELEKURS;MA0000040180;01/12/2022;188.98;
SIXTELEKURS;MA0000030553;31/08/2022;5195.2;
SIXTELEKURS;MA0000036048;31/08/2022;209.87;
SIXTELEKURS;MA0000036063;31/08/2022;628.48;
SIXTELEKURS;MA0000041139;07/10/2022;1188.6;
SIXTELEKURS;MA0000041477;07/10/2022;890.64;
SIXTELEKURS;MA0000030645;11/11/2022;73.22;
SIXTELEKURS;MA0000040263;11/11/2022;2076.19;
SIXTELEKURS;MA0000030553;11/11/2022;5199.12;
SIXTELEKURS;MA0000040388;11/11/2022;169.37;
SIXTELEKURS;MA0000036063;28/11/2022;568.67;
SIXTELEKURS;MA0000036659;28/11/2022;1461.98;
SIXTELEKURS;MA0000040339;28/11/2022;221.89;
SIXTELEKURS;MA0000036048;28/11/2022;209.57;
SIXTELEKURS;MA0000030553;28/11/2022;5202.5;
SIXTELEKURS;MA0000040271;28/11/2022;192246.92;
SIXTELEKURS;MA0000040388;09/11/2022;169.5;
SIXTELEKURS;MA0000040388;01/12/2022;167.81;
SIXTELEKURS;MA0000036659;31/08/2022;1456.34;
SIXTELEKURS;MA0000040271;11/11/2022;192044.57;
SIXTELEKURS;MA0000036063;08/12/2022;588.38;
SIXTELEKURS;MA0000036659;08/12/2022;1462.63;
SIXTELEKURS;MA0000036063;30/11/2022;571.33;
SIXTELEKURS;MA0000036659;30/11/2022;1462.09;
SIXTELEKURS;MA0000040339;30/11/2022;221.89;
SIXTELEKURS;MA0000036048;30/11/2022;209.66;
SIXTELEKURS;MA0000030553;30/11/2022;5203.35;
SIXTELEKURS;MA0000040271;30/11/2022;192291.35;
SIXTELEKURS;MA0000036063;21/10/2022;570.94;
SIXTELEKURS;MA0000040156;21/10/2022;853.49;
SIXTELEKURS;MA0000030520;21/10/2022;540.72;
SIXTELEKURS;MA0000041477;21/10/2022;835.16;
SDG;MA0000040180;23/11/2022;188.98;188.98
SDG;MA0000040339;23/11/2022;221.84;221.84
SDG;MA0000036659;23/11/2022;1461.65;1461.65
SDG;MA0000040339;06/12/2022;221.95;221.95
SDG;MA0000040180;06/12/2022;189.11;189.11
SDG;MA0000036659;06/12/2022;1462.51;1462.51
SIXTELEKURS;MA0000036063;24/10/2022;565.65;
SIXTELEKURS;MA0000036659;24/10/2022;1459.61;
SIXTELEKURS;MA0000040339;24/10/2022;221.57;
SIXTELEKURS;MA0000036048;24/10/2022;210.16;
SIXTELEKURS;MA0000030553;24/10/2022;5201.72;
SDG;MA0000040271;16/09/2022;191862.24;191862.24
SDG;MA0000040180;16/09/2022;189.49;189.49
SDG;MA0000030520;16/09/2022;566.63;566.63
SDG;MA0000036063;16/09/2022;634.12;634.12
SDG;MA0000030645;16/09/2022;85.76;85.76
SDG;MA0000040339;16/09/2022;221.22;221.22
SDG;MA0000040388;16/09/2022;172.52;172.52
SDG;MA0000040156;16/09/2022;937.71;937.71
SDG;MA0000041477;16/09/2022;926.76;926.76
SIXTELEKURS;MA0000036063;23/11/2022;565.5;
SIXTELEKURS;MA0000036659;23/11/2022;1461.65;
SIXTELEKURS;MA0000040339;23/11/2022;221.84;
SIXTELEKURS;MA0000036048;23/11/2022;209.61;
SIXTELEKURS;MA0000030553;23/11/2022;5201.66;
SIXTELEKURS;MA0000040271;23/11/2022;192192.08;
SIXTELEKURS;MA0000040180;27/10/2022;189.66;
SDG;MA0000040180;29/11/2022;189.06;189.06
SDG;MA0000040339;29/11/2022;221.89;221.89
SDG;MA0000036659;29/11/2022;1462.04;1462.04
SIXTELEKURS;MA0000030553;01/09/2022;5194.87;
SIXTELEKURS;MA0000036659;21/10/2022;1459.41;
SIXTELEKURS;MA0000040339;21/10/2022;221.52;
SIXTELEKURS;MA0000036048;21/10/2022;210.09;
SIXTELEKURS;MA0000030645;21/10/2022;77.3;
SIXTELEKURS;MA0000040263;21/10/2022;2080.79;
SIXTELEKURS;MA0000030553;21/10/2022;5199.56;
SIXTELEKURS;MA0000041477;02/12/2022;839.5;
SIXTELEKURS;MA0000036659;02/12/2022;1462.23;
SIXTELEKURS;MA0000040339;02/12/2022;221.91;
SIXTELEKURS;MA0000036048;02/12/2022;209.69;
SIXTELEKURS;MA0000030645;02/12/2022;78.03;
SIXTELEKURS;MA0000040263;02/12/2022;2067;
SIXTELEKURS;MA0000030553;02/12/2022;5203.25;
SIXTELEKURS;MA0000040180;31/08/2022;189.45;
SIXTELEKURS;MA0000040271;31/08/2022;191740.6;
SIXTELEKURS;MA0000040339;31/08/2022;221.11;
SIXTELEKURS;MA0000040388;31/08/2022;174.09;
SIXTELEKURS;MA0000036659;04/10/2022;1458.27;
SIXTELEKURS;MA0000040271;24/10/2022;192097.64;
SDG;MA0000036659;16/09/2022;1457.24;1457.24
SDG;MA0000040271;23/09/2022;191926.15;191926.15
SIXTELEKURS;MA0000030553;28/09/2022;5199.8;
SIXTELEKURS;MA0000036048;28/09/2022;210.05;
SIXTELEKURS;MA0000036063;28/09/2022;615.05;
SIXTELEKURS;MA0000040388;27/10/2022;169.37;
SIXTELEKURS;MA0000040388;08/12/2022;167.31;
SIXTELEKURS;MA0000036048;01/09/2022;209.82;
SIXTELEKURS;MA0000036063;01/09/2022;629.59;
SIXTELEKURS;MA0000036659;01/09/2022;1456.38;
SIXTELEKURS;MA0000040271;21/10/2022;192001.36;
SIXTELEKURS;MA0000040180;28/11/2022;188.92;
SIXTELEKURS;MA0000040180;08/12/2022;189.05;
SIXTELEKURS;MA0000036659;28/09/2022;1457.99;
SDG;MA0000040339;07/11/2022;221.68;221.68
SDG;MA0000036659;07/11/2022;1460.56;1460.56
SDG;MA0000040180;07/11/2022;189.38;189.38
SIXTELEKURS;MA0000040180;29/11/2022;189.06;
SIXTELEKURS;MA0000040180;06/12/2022;189.11;
SIXTELEKURS;MA0000030520;16/09/2022;566.63;
SIXTELEKURS;MA0000030553;16/09/2022;5197.46;
SIXTELEKURS;MA0000030645;16/09/2022;85.76;
SIXTELEKURS;MA0000040180;04/10/2022;189.37;
SIXTELEKURS;MA0000040271;04/10/2022;191841.69;
SIXTELEKURS;MA0000040388;02/12/2022;167.85;
SIXTELEKURS;MA0000040180;01/09/2022;189.38;
SIXTELEKURS;MA0000040271;01/09/2022;191734.56;
SIXTELEKURS;MA0000040339;01/09/2022;221.11;
SIXTELEKURS;MA0000040388;01/09/2022;173.92;
SDG;MA0000036063;14/09/2022;632.22;632.22
SDG;MA0000040180;14/09/2022;189.51;189.51
SDG;MA0000040339;14/09/2022;221.21;221.21
SDG;MA0000040271;14/09/2022;191839.58;191839.58
SDG;MA0000036659;14/09/2022;1457.12;1457.12
SIXTELEKURS;MA0000040388;28/11/2022;168.32;
SIXTELEKURS;MA0000036048;16/09/2022;209.93;
SIXTELEKURS;MA0000036063;16/09/2022;634.12;
SIXTELEKURS;MA0000040339;04/10/2022;221.36;
SIXTELEKURS;MA0000040388;04/10/2022;168.94;
SIXTELEKURS;MA0000036063;01/12/2022;576.57;
SIXTELEKURS;MA0000036659;01/12/2022;1462.19;
SIXTELEKURS;MA0000040339;01/12/2022;221.91;
SIXTELEKURS;MA0000036048;01/12/2022;209.61;
SIXTELEKURS;MA0000030553;01/12/2022;5203.46;
SIXTELEKURS;MA0000036063;13/10/2022;598.72;
SIXTELEKURS;MA0000036659;13/10/2022;1458.87;
SIXTELEKURS;MA0000040339;13/10/2022;221.44;
SIXTELEKURS;MA0000036048;13/10/2022;210.01;
SIXTELEKURS;MA0000030553;13/10/2022;5197.75;
SIXTELEKURS;MA0000040271;13/10/2022;191916.53;
SIXTELEKURS;MA0000030520;02/09/2022;566.15;
SIXTELEKURS;MA0000030553;02/09/2022;5195.74;
SIXTELEKURS;MA0000030645;02/09/2022;84.9;
SIXTELEKURS;MA0000036659;02/09/2022;1456.44;
SIXTELEKURS;MA0000041477;02/09/2022;920.31;
SIXTELEKURS;MA0000040388;06/12/2022;167.77;
SIXTELEKURS;MA0000030553;18/08/2022;5194.45;
SIXTELEKURS;MA0000036048;18/08/2022;209.95;
SIXTELEKURS;MA0000036063;18/08/2022;634.51;
SIXTELEKURS;MA0000036659;29/11/2022;1462.04;
SIXTELEKURS;MA0000040339;29/11/2022;221.89;
SIXTELEKURS;MA0000036048;29/11/2022;209.71;
SIXTELEKURS;MA0000030553;29/11/2022;5203.67;
SIXTELEKURS;MA0000040271;29/11/2022;192291.13;
SIXTELEKURS;MA0000036659;16/09/2022;1457.24;
SIXTELEKURS;MA0000040180;24/10/2022;189.65;
SIXTELEKURS;MA0000041139;11/11/2022;1211.96;
SIXTELEKURS;MA0000040156;02/09/2022;935.68;
SIXTELEKURS;MA0000040180;02/09/2022;189.54;
SIXTELEKURS;MA0000040263;02/09/2022;2117.92;
SIXTELEKURS;MA0000040271;02/09/2022;191765.94;
SIXTELEKURS;MA0000040339;02/09/2022;221.12;
SIXTELEKURS;MA0000040388;02/09/2022;173.98;
SIXTELEKURS;MA0000036659;18/08/2022;1455.58;
SIXTELEKURS;MA0000030520;07/10/2022;552.7;
SIXTELEKURS;MA0000030553;07/10/2022;5196.24;
SIXTELEKURS;MA0000030645;07/10/2022;82.05;
SIXTELEKURS;MA0000041139;02/12/2022;1218.48;
SIXTELEKURS;MA0000030553;09/08/2022;5193.42;
SIXTELEKURS;MA0000036048;09/08/2022;209.96;
SIXTELEKURS;MA0000036063;09/08/2022;625.83;
SIXTELEKURS;MA0000040388;15/03/2023;154.18;
SDG;MA0000040180;25/01/2023;188.12;188.12
SIXTELEKURS;MA0000040271;24/02/2023;193144.81;
SDG;MA0000040180;13/03/2023;188.99;188.99
SDG;MA0000040180;15/03/2023;189.02;189.02
SIXTELEKURS;MA0000040271;21/02/2023;193080.13;
SIXTELEKURS;MA0000040388;13/03/2023;154.14;
SIXTELEKURS;MA0000036063;09/01/2023;514.02;
SIXTELEKURS;MA0000036659;09/01/2023;1464.95;
SIXTELEKURS;MA0000040339;09/01/2023;222.3;
SIXTELEKURS;MA0000036048;09/01/2023;208.79;
SIXTELEKURS;MA0000030553;09/01/2023;5198.24;
SIXTELEKURS;MA0000040180;21/03/2023;189.13;
SIXTELEKURS;MA0000036063;08/02/2023;554.48;
SIXTELEKURS;MA0000036659;08/02/2023;1467.84;
SIXTELEKURS;MA0000040339;08/02/2023;222.73;
SIXTELEKURS;MA0000036048;08/02/2023;209.44;
SIXTELEKURS;MA0000030553;08/02/2023;5214.27;
SIXTELEKURS;MA0000040271;08/02/2023;192806.33;
SIXTELEKURS;MA0000040388;23/03/2023;154.16;
SIXTELEKURS;MA0000036063;17/01/2023;537.91;
SIXTELEKURS;MA0000036659;17/01/2023;1465.69;
SIXTELEKURS;MA0000040339;17/01/2023;222.42;
SIXTELEKURS;MA0000036048;17/01/2023;208.99;
SIXTELEKURS;MA0000030553;17/01/2023;5201.82;
SDG;MA0000040180;16/03/2023;189.04;189.04
SIXTELEKURS;MA0000040388;21/02/2023;153.82;
SIXTELEKURS;MA0000040180;30/01/2023;188.22;
SIXTELEKURS;MA0000036063;16/03/2023;550.97;
SIXTELEKURS;MA0000036659;16/03/2023;1471.05;
SIXTELEKURS;MA0000040339;16/03/2023;223.23;
SIXTELEKURS;MA0000036048;16/03/2023;210.2;
SIXTELEKURS;MA0000030553;16/03/2023;5230.28;
SIXTELEKURS;MA0000040271;16/03/2023;193525.89;
SIXTELEKURS;MA0000036063;17/02/2023;557.04;
SIXTELEKURS;MA0000040156;17/02/2023;827.16;
SIXTELEKURS;MA0000030520;17/02/2023;522.44;
SIXTELEKURS;MA0000041477;17/02/2023;806.19;
SIXTELEKURS;MA0000036659;17/02/2023;1468.68;
SIXTELEKURS;MA0000040339;17/02/2023;222.86;
SIXTELEKURS;MA0000036048;17/02/2023;209.64;
SIXTELEKURS;MA0000030645;17/02/2023;74.75;
SIXTELEKURS;MA0000040263;17/02/2023;1998.41;
SIXTELEKURS;MA0000040271;09/01/2023;192133.62;
SIXTELEKURS;MA0000040388;21/03/2023;154.25;
SIXTELEKURS;MA0000036063;16/02/2023;550.95;
SIXTELEKURS;MA0000036659;16/02/2023;1468.58;
SIXTELEKURS;MA0000040339;16/02/2023;222.85;
SIXTELEKURS;MA0000036048;16/02/2023;209.62;
SIXTELEKURS;MA0000030553;16/02/2023;5218.17;
SIXTELEKURS;MA0000040271;16/02/2023;192980.97;
SIXTELEKURS;MA0000040271;17/01/2023;192268.26;
SIXTELEKURS;MA0000036063;25/01/2023;533.4;
SIXTELEKURS;MA0000036659;25/01/2023;1466.5;
SIXTELEKURS;MA0000040339;25/01/2023;222.53;
SIXTELEKURS;MA0000036048;25/01/2023;209.15;
SIXTELEKURS;MA0000030553;25/01/2023;5207.19;
SDG;MA0000040180;27/03/2023;189.18;189.18
SDG;MA0000040180;28/03/2023;189.23;189.23
SDG;MA0000040180;30/03/2023;189.26;189.26
SDG;MA0000040180;23/02/2023;188.67;188.67
SIXTELEKURS;MA0000030553;17/02/2023;5218.59;
SDG;MA0000036063;24/03/2023;542.13;542.13
SDG;MA0000040156;24/03/2023;803.12;803.12
SDG;MA0000036659;24/03/2023;1471.76;1471.76
SDG;MA0000041477;24/03/2023;784.54;784.54
SDG;MA0000030645;24/03/2023;72.64;72.64
SDG;MA0000030520;24/03/2023;517.21;517.21
SDG;MA0000040180;24/03/2023;189.18;189.18
SDG;MA0000040271;24/03/2023;193654.86;193654.86
SIXTELEKURS;MA0000040180;23/03/2023;189.14;
SIXTELEKURS;MA0000040271;25/01/2023;192496.15;
SDG;MA0000040180;01/02/2023;188.23;188.23
SIXTELEKURS;MA0000040271;17/02/2023;193001.82;
SIXTELEKURS;MA0000041139;20/01/2023;1255.79;
SDG;MA0000040180;31/01/2023;188.24;188.24
SIXTELEKURS;MA0000040180;21/02/2023;188.63;
